ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,crime_rate,lag_1,lag_7
13834077,JJ252711,5/12/2025 20:30,069XX S PEORIA ST,820,THEFT,$500 AND UNDER,STREET,False,False,733,7,16,68,6,1171504.0,1858789.0,2025,5/20/2025 16:02,41.76797753,-87.64691503,"(41.767977526, -87.646915026)",17.0,21559.0,66.0,410.0,32.0,11.0,17.0,215.0,20.0,6.666666666666667,23.333333333333336
13833812,JJ252363,5/12/2025 20:39,057XX S LAKE SHORE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,331,3,5,41,15,1189729.0,1867390.0,2025,5/20/2025 16:02,41.79116079,-87.57983659,"(41.791160785, -87.579836586)",32.0,22260.0,8.0,502.0,33.0,60.0,18.0,262.0,13.333333333333334,6.666666666666667,13.333333333333334
13833768,JJ252354,5/12/2025 20:40,016XX W NORTH AVE,810,THEFT,OVER $500,RESTAURANT,False,False,1433,14,32,24,6,1165327.0,1910724.0,2025,5/20/2025 16:02,41.91062543,-87.66808217,"(41.910625425, -87.668082166)",24.0,21560.0,25.0,437.0,40.0,4.0,7.0,191.0,31.666666666666668,16.666666666666668,16.666666666666668
13833733,JJ252353,5/12/2025 20:40,026XX W OGDEN AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,1023,10,28,29,04B,1159121.0,1893272.0,2025,5/20/2025 16:02,41.86286539,-87.69136036,"(41.862865389, -87.691360355)",11.0,14920.0,30.0,16.0,23.0,43.0,21.0,151.0,23.333333333333336,31.666666666666668,38.333333333333336
13833884,JJ252458,5/12/2025 20:45,098XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,2223,22,21,73,26,1172709.0,1839741.0,2025,5/20/2025 16:02,41.71568082,-87.64305821,"(41.715680818, -87.643058205)",18.0,21861.0,72.0,592.0,22.0,19.0,9.0,243.0,11.666666666666668,10.0,15.0
13836187,JJ252371,5/12/2025 20:50,022XX S KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1013,10,22,29,08B,1148294.0,1888733.0,2025,5/20/2025 16:02,41.85062509,-87.73122226,"(41.850625093, -87.731222262)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0,23.333333333333336,31.666666666666668,38.333333333333336
13835768,JJ253871,5/12/2025 20:50,016XX W HARRISON ST,890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,False,False,1231,12,27,28,6,1165491.0,1897444.0,2025,5/20/2025 16:02,41.87418063,-87.66785807,"(41.874180626, -87.66785807)",48.0,21184.0,29.0,5.0,46.0,28.0,15.0,136.0,65.0,36.66666666666667,45.0
13834035,JJ252617,5/12/2025 21:00,042XX S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,213,2,3,38,7,1179137.0,1876999.0,2025,5/20/2025 16:02,41.81777691,-87.61838164,"(41.817776906, -87.618381641)",12.0,4301.0,4.0,163.0,9.0,36.0,24.0,102.0,11.666666666666668,13.333333333333334,18.333333333333336
13834246,JJ252823,5/12/2025 21:00,074XX N CAMPBELL AVE,041B,BATTERY,AGGRAVATED - OTHER FIREARM,RESIDENCE - PORCH / HALLWAY,False,False,2411,24,50,2,04B,1158375.0,1949496.0,2025,5/20/2025 16:02,42.01716301,-87.69255607,"(42.017163005, -87.692556073)",42.0,22528.0,20.0,359.0,27.0,12.0,11.0,35.0,10.0,15.0,15.0
13834065,JJ252705,5/12/2025 21:00,067XX S CLAREMONT AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,False,False,832,8,16,66,14,1161896.0,1859838.0,2025,5/20/2025 16:02,41.77106115,-87.68210377,"(41.771061146, -87.682103774)",17.0,22257.0,64.0,370.0,31.0,23.0,13.0,207.0,28.333333333333336,18.333333333333336,23.333333333333336
13834186,JJ252683,5/12/2025 21:00,015XX S KEDZIE AVE,810,THEFT,OVER $500,APARTMENT,False,False,1022,10,24,29,6,1155276.0,1892379.0,2025,5/20/2025 16:02,41.86049293,-87.70549897,"(41.860492929, -87.705498969)",36.0,21569.0,30.0,34.0,14.0,57.0,21.0,152.0,23.333333333333336,31.666666666666668,38.333333333333336
13836274,JJ255502,5/12/2025 21:00,028XX W JEROME ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,True,2411,24,50,2,26,1156277.0,1949933.0,2025,5/20/2025 16:02,42.01840498,-87.70026433,"(42.018404984, -87.700264328)",42.0,22528.0,20.0,359.0,27.0,12.0,11.0,35.0,10.0,15.0,15.0
13833791,JJ252396,5/12/2025 21:05,034XX E 116TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,433,4,10,55,26,1201172.0,1828655.0,2025,5/20/2025 16:02,41.68458638,-87.53918922,"(41.68458638, -87.539189216)",47.0,21202.0,49.0,603.0,47.0,25.0,19.0,259.0,5.0,1.6666666666666667,1.6666666666666667
13833741,JJ252376,5/12/2025 21:10,070XX W ROSCOE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1632,16,38,17,08B,1128767.0,1921797.0,2025,5/20/2025 16:02,41.9417107,-87.80214013,"(41.941710696, -87.802140134)",39.0,22254.0,17.0,396.0,19.0,52.0,12.0,17.0,6.666666666666667,10.0,3.3333333333333335
13833798,JJ252394,5/12/2025 21:14,038XX W 82ND PL,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,834,8,18,70,04A,1152327.0,1849601.0,2025,5/20/2025 16:02,41.7431626,-87.71744925,"(41.743162595, -87.717449249)",6.0,4300.0,69.0,199.0,30.0,8.0,13.0,232.0,13.333333333333334,1.6666666666666667,10.0
13833759,JJ252374,5/12/2025 21:15,048XX W WASHINGTON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1533,15,28,25,08B,1144150.0,1900067.0,2025,5/20/2025 16:02,41.88180577,-87.74614719,"(41.881805768, -87.746147189)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,137.0,33.333333333333336,58.333333333333336,46.66666666666667
13833836,JJ252389,5/12/2025 21:16,010XX W 20TH PL,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1235,12,25,31,7,1169868.0,1890332.0,2025,5/20/2025 16:02,41.85457049,-87.65199505,"(41.854570491, -87.651995052)",8.0,14920.0,33.0,228.0,26.0,43.0,15.0,158.0,6.666666666666667,10.0,11.666666666666668
13833808,JJ252381,5/12/2025 21:20,026XX N PULASKI RD,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,2524,25,35,22,18,1149272.0,1917228.0,2025,5/20/2025 16:02,41.92879956,-87.72689365,"(41.928799559, -87.726893646)",7.0,22535.0,23.0,107.0,17.0,2.0,6.0,181.0,23.333333333333336,16.666666666666668,13.333333333333334
13834667,JJ252548,5/12/2025 21:30,004XX W NORTH AVE,810,THEFT,OVER $500,STREET,False,False,1821,18,2,8,6,1172925.0,1910954.0,2025,5/20/2025 16:02,41.91109146,-87.6401633,"(41.911091456, -87.640163298)",51.0,21190.0,37.0,272.0,11.0,54.0,14.0,198.0,20.0,56.66666666666667,38.333333333333336
13834040,JJ252583,5/12/2025 21:30,047XX N KEDZIE AVE,810,THEFT,OVER $500,STREET,False,False,1713,17,33,14,6,1154192.0,1931290.0,2025,5/20/2025 16:02,41.96728976,-87.70843741,"(41.967289756, -87.708437409)",2.0,21849.0,14.0,258.0,20.0,20.0,1.0,1.0,10.0,13.333333333333334,15.0
13833841,JJ252408,5/12/2025 21:30,023XX E 75TH ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",GAS STATION,True,False,334,3,7,43,08B,1193315.0,1855694.0,2025,5/20/2025 16:02,41.75897914,-87.56706988,"(41.758979142, -87.567069882)",43.0,22538.0,39.0,418.0,37.0,24.0,19.0,222.0,48.333333333333336,25.0,38.333333333333336
13833800,JJ252410,5/12/2025 21:40,064XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25,36,19,14,1133118.0,1915251.0,2025,5/20/2025 16:02,41.92367262,-87.78630161,"(41.923672617, -87.786301606)",39.0,4454.0,19.0,137.0,44.0,3.0,6.0,183.0,21.666666666666668,30.0,16.666666666666668
13833793,JJ252406,5/12/2025 21:43,075XX S ESSEX AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,421,4,7,43,08A,1194171.0,1855524.0,2025,5/20/2025 16:02,41.75849168,-87.56393832,"(41.758491683, -87.563938321)",43.0,22538.0,39.0,245.0,37.0,24.0,19.0,225.0,48.333333333333336,25.0,38.333333333333336
13834288,JJ252641,5/12/2025 21:45,008XX E 81ST ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,631,6,8,44,3,1183394.0,1851477.0,2025,5/20/2025 16:02,41.747644,-87.60356044,"(41.747644003, -87.603560435)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,235.0,28.333333333333336,13.333333333333334,18.333333333333336
13833821,JJ252414,5/12/2025 21:48,016XX N PULASKI RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2535,25,26,23,6,1149466.0,1910591.0,2025,5/20/2025 16:02,41.91058325,-87.72635338,"(41.91058325, -87.726353375)",27.0,22615.0,24.0,285.0,49.0,2.0,6.0,194.0,43.333333333333336,40.0,28.333333333333336
13835766,JJ254400,5/12/2025 21:49,004XX W HURON ST,810,THEFT,OVER $500,RESIDENCE,False,False,1831,18,42,8,6,1172902.0,1904985.0,2025,5/20/2025 16:02,41.89471271,-87.64042491,"(41.894712709, -87.64042491)",22.0,4446.0,37.0,652.0,36.0,55.0,14.0,73.0,20.0,56.66666666666667,38.333333333333336
13833837,JJ252422,5/12/2025 21:54,115XX S ABERDEEN ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,False,False,524,5,21,53,08B,1171064.0,1828228.0,2025,5/20/2025 16:02,41.68412338,-87.64941783,"(41.684123381, -87.649417826)",45.0,22212.0,50.0,642.0,22.0,13.0,10.0,220.0,11.666666666666668,21.666666666666668,11.666666666666668
13834051,JJ252674,5/12/2025 22:00,074XX S MAPLEWOOD AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,835,8,18,66,6,1160665.0,1855246.0,2025,5/20/2025 16:02,41.75848552,-87.68674273,"(41.758485518, -87.686742731)",6.0,21867.0,64.0,333.0,30.0,58.0,13.0,226.0,28.333333333333336,18.333333333333336,23.333333333333336
13833986,JJ252474,5/12/2025 22:00,023XX W HARRISON ST,460,BATTERY,SIMPLE,APARTMENT,False,False,1225,12,28,28,08B,1160738.0,1897307.0,2025,5/20/2025 16:02,41.87390448,-87.6853127,"(41.873904481, -87.685312698)",48.0,21184.0,29.0,89.0,23.0,28.0,15.0,139.0,65.0,36.66666666666667,45.0
13833934,JJ005045,5/12/2025 22:00,055XX N KENMORE AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2023,20,48,77,6,1168251.0,1936906.0,2025,5/20/2025 16:02,41.98240721,-87.6565811,"(41.982407209, -87.656581101)",40.0,22616.0,76.0,145.0,16.0,15.0,2.0,47.0,11.666666666666668,3.3333333333333335,11.666666666666668
13834089,JJ252752,5/12/2025 22:00,016XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,False,False,1231,12,34,28,14,1165553.0,1898694.0,2025,5/20/2025 16:02,41.87760941,-87.66759484,"(41.877609409, -87.667594837)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,136.0,65.0,36.66666666666667,45.0
13834212,JJ252798,5/12/2025 22:00,052XX S LAFLIN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,934,9,16,61,7,1167227.0,1869959.0,2025,5/20/2025 16:02,41.79872198,-87.66227267,"(41.798721983, -87.66227267)",19.0,14924.0,59.0,790.0,4.0,37.0,23.0,127.0,15.0,8.333333333333334,5.0
13833877,JJ252420,5/12/2025 22:00,027XX N SEMINARY AVE,560,ASSAULT,SIMPLE,ALLEY,False,False,1935,19,43,7,08A,1168604.0,1918452.0,2025,5/20/2025 16:02,41.9317611,-87.65581944,"(41.931761099, -87.655819443)",16.0,21190.0,68.0,795.0,34.0,16.0,5.0,178.0,21.666666666666668,15.0,15.0
13833902,JJ252445,5/12/2025 22:13,066XX S MARYLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,True,True,321,3,20,42,26,1183034.0,1861227.0,2025,5/20/2025 16:02,41.77440735,-87.6045769,"(41.774407354, -87.604576903)",32.0,22260.0,9.0,347.0,33.0,60.0,18.0,206.0,30.0,6.666666666666667,20.0
13833825,JJ252413,5/12/2025 22:19,003XX S KILBOURN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1131,11,28,26,3,1146451.0,1897841.0,2025,5/20/2025 16:02,41.87565385,-87.7377546,"(41.875653849, -87.737754597)",36.0,21572.0,27.0,716.0,23.0,30.0,16.0,143.0,8.333333333333334,11.666666666666668,13.333333333333334
13833876,JJ252443,5/12/2025 22:20,074XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,323,3,6,69,08B,1183851.0,1855872.0,2025,5/20/2025 16:02,41.75969368,-87.60174893,"(41.759693684, -87.601748925)",9.0,21546.0,67.0,121.0,35.0,61.0,18.0,223.0,26.666666666666668,26.666666666666668,23.333333333333336
13833817,JJ252409,5/12/2025 22:22,044XX W MONROE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1113,11,28,26,15,1146897.0,1899296.0,2025,5/20/2025 16:02,41.87963804,-87.73607986,"(41.879638036, -87.736079859)",11.0,21572.0,27.0,716.0,23.0,30.0,16.0,90.0,8.333333333333334,11.666666666666668,13.333333333333334
13834021,JJ252587,5/12/2025 22:30,064XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2512,25,36,19,14,1133118.0,1915251.0,2025,5/20/2025 16:02,41.92367262,-87.78630161,"(41.923672617, -87.786301606)",39.0,4454.0,19.0,137.0,44.0,3.0,6.0,183.0,21.666666666666668,30.0,16.666666666666668
13833842,JJ252446,5/12/2025 22:30,064XX W FULLERTON AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25,36,19,6,1133118.0,1915251.0,2025,5/20/2025 16:02,41.92367262,-87.78630161,"(41.923672617, -87.786301606)",39.0,4454.0,19.0,137.0,44.0,3.0,6.0,183.0,21.666666666666668,30.0,16.666666666666668
13834359,JJ253007,5/12/2025 22:30,018XX N FREMONT ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1813,18,43,7,5,1170015.0,1912230.0,2025,5/20/2025 16:02,41.91465691,-87.65081626,"(41.914656906, -87.65081626)",51.0,21190.0,68.0,168.0,34.0,16.0,14.0,189.0,21.666666666666668,15.0,15.0
13834034,JJ252567,5/12/2025 22:30,017XX W MELROSE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1922,19,32,6,7,1164135.0,1921624.0,2025,5/20/2025 16:02,41.94056098,-87.67215236,"(41.940560976, -87.672152362)",16.0,4449.0,57.0,742.0,18.0,22.0,5.0,19.0,16.666666666666668,25.0,31.666666666666668
13840395,JJ260686,5/12/2025 22:38,031XX N DAVLIN CT,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,2523,25,31,21,6,,,2025,5/20/2025 16:02,,,,,,,,,,,,5.0,5.0,8.333333333333334
13834805,JJ252430,5/12/2025 22:40,079XX S ESCANABA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,422,4,7,46,08B,1196880.0,1852892.0,2025,5/20/2025 16:02,41.75120237,-87.55409764,"(41.751202373, -87.554097638)",43.0,21202.0,42.0,244.0,37.0,25.0,19.0,234.0,16.666666666666668,16.666666666666668,11.666666666666668
13833874,JJ252436,5/12/2025 22:40,008XX W 61ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,712,7,16,68,14,1171435.0,1864392.0,2025,5/20/2025 16:02,41.78335433,-87.64700404,"(41.783354334, -87.647004037)",19.0,21559.0,66.0,22.0,2.0,11.0,17.0,261.0,20.0,6.666666666666667,23.333333333333336
13833896,JJ252442,5/12/2025 22:42,058XX W 59TH ST,560,ASSAULT,SIMPLE,RESIDENCE,False,True,811,8,13,64,08A,1138635.0,1864859.0,2025,5/20/2025 16:02,41.78529136,-87.76725042,"(41.785291364, -87.76725042)",23.0,22268.0,62.0,265.0,6.0,7.0,13.0,131.0,5.0,8.333333333333334,3.3333333333333335
13833860,JJ252469,5/12/2025 22:45,030XX S ST LOUIS AVE,560,ASSAULT,SIMPLE,BAR OR TAVERN,False,False,1032,10,22,30,08A,1153516.0,1884203.0,2025,5/20/2025 16:02,41.83809215,-87.71217663,"(41.838092148, -87.712176626)",14.0,21569.0,32.0,312.0,28.0,57.0,21.0,166.0,16.666666666666668,13.333333333333334,11.666666666666668
13836886,JJ255060,5/12/2025 22:47,075XX S PHILLIPS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,421,4,7,43,26,1193841.0,1855474.0,2025,5/20/2025 16:02,41.75836257,-87.56514936,"(41.758362572, -87.565149357)",43.0,22538.0,39.0,245.0,37.0,24.0,19.0,225.0,48.333333333333336,25.0,38.333333333333336
13833912,JJ252432,5/12/2025 22:50,047XX S LAKE PARK AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,222,2,4,39,04B,1186364.0,1873970.0,2025,5/20/2025 16:02,41.80929706,-87.59196703,"(41.809297059, -87.591967028)",1.0,21192.0,5.0,400.0,10.0,10.0,24.0,113.0,13.333333333333334,11.666666666666668,16.666666666666668
13833822,JJ252444,5/12/2025 22:56,074XX S STONY ISLAND AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,False,False,324,3,8,43,7,1188110.0,1855678.0,2025,5/20/2025 16:02,41.75906088,-87.58614613,"(41.759060878, -87.586146134)",32.0,22538.0,39.0,451.0,35.0,61.0,18.0,217.0,48.333333333333336,25.0,38.333333333333336
13834530,JJ253508,5/12/2025 23:00,090XX S MUSKEGON AVE,810,THEFT,OVER $500,STREET,False,False,423,4,10,46,6,1196583.0,1845540.0,2025,5/20/2025 16:02,41.73103528,-87.55542951,"(41.73103528, -87.555429507)",43.0,21202.0,42.0,175.0,37.0,25.0,19.0,238.0,16.666666666666668,16.666666666666668,11.666666666666668
13834899,JJ252501,5/12/2025 23:00,002XX N MORGAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,12,27,28,7,1169736.0,1901738.0,2025,5/20/2025 16:02,41.8858723,-87.65214732,"(41.885872298, -87.652147324)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,76.0,65.0,36.66666666666667,45.0
13833854,JJ252499,5/12/2025 23:00,081XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,631,6,8,44,14,1182971.0,1851239.0,2025,5/20/2025 16:02,41.74700074,-87.6051178,"(41.747000739, -87.605117799)",31.0,21546.0,40.0,11.0,35.0,61.0,20.0,235.0,28.333333333333336,13.333333333333334,18.333333333333336
13833849,JJ252475,5/12/2025 23:00,007XX N TRUMBULL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1121,11,27,23,14,1153248.0,1904647.0,2025,5/20/2025 16:02,41.89419807,-87.71261763,"(41.894198074, -87.712617625)",41.0,21572.0,24.0,584.0,46.0,30.0,16.0,65.0,43.333333333333336,40.0,28.333333333333336
13834047,JJ252536,5/12/2025 23:00,099XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22,9,73,08B,1173723.0,1838961.0,2025,5/20/2025 16:02,41.71351802,-87.63936748,"(41.713518017, -87.63936748)",45.0,21861.0,72.0,593.0,22.0,19.0,9.0,253.0,11.666666666666668,10.0,15.0
13833919,JJ252448,5/12/2025 23:02,043XX S CAMPBELL AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,922,9,15,58,9,1160415.0,1875812.0,2025,5/20/2025 16:02,41.81492657,-87.68709245,"(41.814926568, -87.687092446)",29.0,22248.0,55.0,718.0,3.0,56.0,23.0,115.0,3.3333333333333335,3.3333333333333335,11.666666666666668
13833893,JJ252433,5/12/2025 23:06,028XX W 71ST ST,820,THEFT,$500 AND UNDER,GAS STATION,False,False,831,8,18,66,6,1158812.0,1857435.0,2025,5/20/2025 16:02,41.76453048,-87.6934742,"(41.764530483, -87.693474202)",6.0,21867.0,64.0,349.0,30.0,58.0,13.0,208.0,28.333333333333336,18.333333333333336,23.333333333333336
13833899,JJ252476,5/12/2025 23:10,028XX W COLUMBUS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,WAREHOUSE,False,True,835,8,18,70,08B,1158650.0,1853658.0,2025,5/20/2025 16:02,41.75416912,-87.69417084,"(41.754169124, -87.694170838)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0,13.333333333333334,1.6666666666666667,10.0
13833898,JJ252460,5/12/2025 23:14,027XX W FLOURNOY ST,461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,False,False,1135,11,28,27,04B,1158289.0,1896923.0,2025,5/20/2025 16:02,41.87290113,-87.69431478,"(41.872901132, -87.694314778)",48.0,21184.0,28.0,38.0,23.0,28.0,16.0,146.0,10.0,23.333333333333336,21.666666666666668
13833879,JJ252455,5/12/2025 23:18,053XX N DELPHIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1614,16,41,76,08B,1117975.0,1934384.0,2025,5/20/2025 16:02,41.97642768,-87.84154072,"(41.97642768, -87.84154072)",34.0,4448.0,75.0,8.0,29.0,31.0,12.0,44.0,1.6666666666666667,6.666666666666667,15.0
13833875,JJ252449,5/12/2025 23:20,048XX W MONROE ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,1533,15,28,25,08B,1144165.0,1899224.0,2025,5/20/2025 16:02,41.87949219,-87.74611329,"(41.879492192, -87.746113289)",11.0,22216.0,26.0,69.0,23.0,32.0,25.0,137.0,33.333333333333336,58.333333333333336,46.66666666666667
13833870,JJ252492,5/12/2025 23:20,061XX S LAFLIN ST,460,BATTERY,SIMPLE,STREET,False,False,713,7,16,67,08B,1167388.0,1864050.0,2025,5/20/2025 16:02,41.78250353,-87.6618515,"(41.782503529, -87.661851496)",44.0,22257.0,65.0,277.0,2.0,23.0,17.0,266.0,25.0,21.666666666666668,15.0
13833909,JJ252466,5/12/2025 23:30,061XX S LAFLIN ST,460,BATTERY,SIMPLE,RESIDENCE,False,False,713,7,16,67,08B,1167388.0,1864050.0,2025,5/20/2025 16:02,41.78250353,-87.6618515,"(41.782503529, -87.661851496)",44.0,22257.0,65.0,277.0,2.0,23.0,17.0,266.0,25.0,21.666666666666668,15.0
13833883,JJ252483,5/12/2025 23:30,064XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25,36,19,14,1132982.0,1915246.0,2025,5/20/2025 16:02,41.92366128,-87.78680145,"(41.923661276, -87.786801448)",39.0,4454.0,19.0,137.0,44.0,3.0,6.0,183.0,21.666666666666668,30.0,16.666666666666668
13834126,JJ252553,5/12/2025 23:30,063XX S WOODLAWN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,314,3,20,42,7,1185312.0,1862985.0,2025,5/20/2025 16:02,41.77917819,-87.59617101,"(41.779178186, -87.596171011)",53.0,22260.0,9.0,27.0,4.0,60.0,18.0,273.0,30.0,6.666666666666667,20.0
13834374,JJ252985,5/12/2025 23:30,016XX N PULASKI RD,820,THEFT,$500 AND UNDER,STREET,False,False,2535,25,26,23,6,1149466.0,1910591.0,2025,5/20/2025 16:02,41.91058325,-87.72635338,"(41.91058325, -87.726353375)",27.0,22615.0,24.0,285.0,49.0,2.0,6.0,194.0,43.333333333333336,40.0,28.333333333333336
13834086,JJ252695,5/12/2025 23:30,012XX W 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,613,6,17,71,14,1169297.0,1851066.0,2025,5/20/2025 16:02,41.74683264,-87.65522783,"(41.746832643, -87.655227828)",18.0,21554.0,70.0,575.0,13.0,59.0,20.0,233.0,33.333333333333336,18.333333333333336,28.333333333333336
13833980,JJ005019,5/12/2025 23:30,0000X E JACKSON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,113,1,34,32,7,1176593.0,1899006.0,2025,5/20/2025 16:02,41.87822342,-87.62704979,"(41.878223415, -87.62704979)",48.0,14912.0,38.0,367.0,10.0,29.0,22.0,126.0,31.666666666666668,35.0,26.666666666666668
13833871,JJ252486,5/12/2025 23:33,049XX S DREXEL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,222,2,4,39,14,1183147.0,1872548.0,2025,5/20/2025 16:02,41.80547053,-87.60381052,"(41.805470526, -87.603810519)",1.0,21192.0,5.0,461.0,10.0,10.0,24.0,113.0,13.333333333333334,11.666666666666668,16.666666666666668
13833878,JJ252462,5/12/2025 23:35,035XX S LAKE PARK AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,212,2,4,36,08B,1181909.0,1881811.0,2025,5/20/2025 16:02,41.83091764,-87.60806421,"(41.830917641, -87.608064205)",1.0,4301.0,2.0,221.0,10.0,36.0,24.0,101.0,1.6666666666666667,5.0,8.333333333333334
13833835,JJ252457,5/12/2025 23:37,012XX S KILDARE AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,False,False,1011,10,24,29,04B,1147912.0,1894089.0,2025,5/20/2025 16:02,41.86532997,-87.73248673,"(41.865329969, -87.732486726)",36.0,21569.0,30.0,761.0,14.0,57.0,21.0,155.0,23.333333333333336,31.666666666666668,38.333333333333336
13833845,JJ252484,5/12/2025 23:41,024XX W 63RD ST,620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,True,False,825,8,16,66,5,1161295.0,1862816.0,2025,5/20/2025 16:02,41.77924566,-87.68422444,"(41.779245661, -87.684224438)",44.0,22257.0,64.0,319.0,2.0,58.0,13.0,274.0,28.333333333333336,18.333333333333336,23.333333333333336
13833990,JJ252487,5/12/2025 23:46,001XX N ELIZABETH ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1224,12,27,28,3,1167916.0,1901321.0,2025,5/20/2025 16:02,41.88476747,-87.65884275,"(41.88476747, -87.65884275)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0,65.0,36.66666666666667,45.0
